Chromosome	Position	273614N_S288C	322134S_S288C	378604X_S288C	AWRI796_S288C	S288C	UWOPS03_461_4_S288C	UWOPS05_217_3_S288C	UWOPS05_227_2_S288C	UWOPS83_787_3_S288C	UWOPS87_2421_S288C	YPS128_S288C	YPS163_S288C	YPS606_S288C
@SC_CHRV	450000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	460000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRV	470000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRV	480000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	490000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	500000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	510000	#00FEFF	#00FEFF	#FF9900	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	520000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	530000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	540000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#FF9900	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	550000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	560000	#32FF00	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRV	570000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	0	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	10000	#FF9900	#00FEFF	#32FF00	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	20000	#00FEFF	#00FEFF	#32FF00	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	30000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	40000	#00FEFF	#00FEFF	#32FF00	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	50000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	60000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF0098	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	70000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	80000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	90000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	100000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	110000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	120000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	130000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	140000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	150000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF0098	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	160000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	170000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	180000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	190000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	200000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	210000	#FF9900	#00FEFF	#FF9900	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	220000	#00FEFF	#00FEFF	#32FF00	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	230000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	240000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	250000	#FF9900	#00FEFF	#FF9900	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	260000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF0098	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	270000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	280000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	290000	#32FF00	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	300000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	310000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	320000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	330000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	340000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	350000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	360000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	370000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	380000	#00FEFF	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	390000	#00FEFF	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	400000	#00FEFF	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	410000	#00FEFF	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#FF9900	#FF9900	#FF9900
@SC_CHRXVI	420000	#00FEFF	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	430000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	440000	#00FEFF	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	450000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	460000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	470000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	480000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	490000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	500000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	510000	#00FEFF	#32FF00	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	520000	#00FEFF	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	530000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#FF9900	#FF9900	#FF9900
@SC_CHRXVI	540000	#00FEFF	#FF0098	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	550000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	560000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#FF9900	#FF9900	#FF9900
@SC_CHRXVI	570000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#FF9900	#FF9900	#FF9900
@SC_CHRXVI	580000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	590000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	600000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#FF9900	#FF9900	#FF9900
@SC_CHRXVI	610000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	620000	#32FF00	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF0098	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	630000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	640000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	650000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	660000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	670000	#FF9900	#00FEFF	#FF9900	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	680000	#00FEFF	#00FEFF	#FF9900	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	690000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#00FEFF	#32FF00
@SC_CHRXVI	700000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	710000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	720000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	730000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	740000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	750000	#FF0098	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF0098	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	760000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	770000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	780000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	790000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	800000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	810000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	820000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	830000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	840000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	850000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	860000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	870000	#32FF00	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00	#FF9900	#32FF00
@SC_CHRXVI	880000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	890000	#32FF00	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#00FEFF	#32FF00
@SC_CHRXVI	900000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	910000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	920000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	930000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRXVI	940000	#FF0098	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	0	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	10000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	20000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF9900	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	30000	#32FF00	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#00FEFF	#00FEFF	#00FEFF
@SC_CHRIX	40000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	50000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	60000	#00FEFF	#00FEFF	#32FF00	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#FF9900	#FF9900	#FF9900
@SC_CHRIX	70000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#FF9900	#FF9900	#FF9900
@SC_CHRIX	80000	#FF9900	#FF9900	#FF9900	#FF9900	#FF9900	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	90000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	100000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF0098	#32FF00	#FF0098	#FF0098	#32FF00	#32FF00	#FF9900	#FF9900	#FF9900
@SC_CHRIX	110000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#FF9900	#FF9900	#FF9900
@SC_CHRIX	120000	#32FF00	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	130000	#32FF00	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	140000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	150000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	160000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#FF9900	#FF9900	#FF9900
@SC_CHRIX	170000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	180000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	190000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00
@SC_CHRIX	200000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#32FF00	#FF0098	#32FF00	#32FF00	#32FF00
@SC_CHRIX	210000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	220000	#FF9900	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	230000	#FF9900	#00FEFF	#FF9900	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	240000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	250000	#FF9900	#FF9900	#FF9900	#FF9900	#32FF00	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	260000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#32FF00	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	270000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF9900	#FF0098	#FF0098	#FF0098	#FF0098	#32FF00	#32FF00	#32FF00
@SC_CHRIX	280000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	290000	#00FEFF	#FF9900	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	300000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF0098	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	310000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#00FEFF	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	320000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#00FEFF	#FF9900	#32FF00	#32FF00	#32FF00
@SC_CHRIX	330000	#00FEFF	#00FEFF	#00FEFF	#00FEFF	#32FF00	#FF0098	#FF0098	#FF0098	#FF9900	#00FEFF	#32FF00	#32FF00	#32FF00
@SC_CHRIX	340000	#00FEFF	#00FEFF	#FF9900	#00FEFF	#00FEFF	#FF0098	#FF0098	#FF0098	#FF9900	#FF9900	#32FF00	#32FF00	#32FF00
